Scopus	optimize grouping and path of pylon inspection in power system	SCOPUS_ID:85087333182	10.1109/ACCESS.2020.3001435	None	Article	Full Text
Scopus	hyper parameter selection in convolutional neural networks using microcanonical optimization algorithm	SCOPUS_ID:85082519284	10.1109/ACCESS.2020.2981141	None	Article	Full Text
Scopus	sanom hobbitsimulated annealing based ontology matching on hobbit platform	SCOPUS_ID:85084836172	10.1017/S026988892000017X	None	Article	Full Text
Scopus	prediction method of enterprise return on net assets based on improved random forest algorithm	SCOPUS_ID:85097181232	10.1088/1742-6596/1682/1/012083	None	Conference Paper	Full Text
Scopus	multiobjective optimization on hierarchical refugee evacuation and resource allocation for disaster management	SCOPUS_ID:85090483356	10.1155/2020/8395714	None	Article	Full Text
Scopus	multiswarm multiobjective particle swarm optimization with simulated annealing for extracting multiple tests	SCOPUS_ID:85089774880	10.1155/2020/7081653	None	Article	Full Text
Scopus	spectrum sharing with vehicular communication in cognitive small cell networks	SCOPUS_ID:85083024450	10.1155/2020/6897646	None	Article	Full Text
Scopus	solving multi objective master production schedule problem using memetic algorithm	SCOPUS_ID:85078187058	10.11591/ijeecs.v18.i2.pp938-945	None	Article	Full Text
Scopus	job scheduling in cloud computing using a modified harris hawks optimization and simulated annealing algorithm	SCOPUS_ID:85082767815	10.1155/2020/3504642	None	Article	Full Text
Scopus	independent temporal integration of arinc65conformed architecture a search based solution	SCOPUS_ID:85081643488	10.1109/ACCESS.2020.2974557	None	Article	Full Text
Scopus	harmony search algorithm for patient admission scheduling problem	SCOPUS_ID:85046631541	10.1515/jisys-2018-0094	None	Article	Full Text
Scopus	scientific applications in the cloudresource optimisation based on metaheuristics	SCOPUS_ID:85098779082	10.12694:/scpe.v21i4.1799	None	Article	Full Text
Scopus	parallel machine production and transportation operationsscheduling with tight time windows	SCOPUS_ID:85094923969	10.1155/2020/1381340	None	Article	Full Text
Scopus	signal timing optimization model for intersections in traffic incidents	SCOPUS_ID:85092136353	10.1155/2020/1081365	None	Article	Full Text
Scopus	simulated annealing to unfold 3d meshes and assign glue tabs	SCOPUS_ID:85090640249	10.24132/JWSCG.2020.28.6	None	Article	Full Text
Scopus	optimally designed pid controller for a dc dc buck converter via a hybrid whale optimization algorithm with simulated annealing	SCOPUS_ID:85086181212	10.5152/ELECTRICA.2020.19034	None	Article	Full Text
Scopus	the road to solving the gribov problem of the center vortex model in quantum chromodynamics	SCOPUS_ID:85078861410	10.5506/APhysPolBSupp.13.59	None	Conference Paper	Full Text
Scopus	estimating the efficient parameter values of different neighborhood search techniques of simulated annealing in forest spatial planning problems	SCOPUS_ID:85093849367	10.1109/ACCESS.2020.3004563	None	Article	Full Text
Scopus	simulated annealing method for relaxed optimal rule ordering	SCOPUS_ID:85081715500	10.1587/transinf.2019FCP0006	None	Article	Full Text
Scopus	modeling and simulation of collaborative dispatching of disaster relief materials based on urgency	SCOPUS_ID:85090577345	10.1155/2020/4274106	None	Article	Full Text
Scopus	exact integer linear programming solvers outperform simulated annealing for solving conservation planning problems	SCOPUS_ID:85090523018	10.7717/peerj.9258	None	Article	Full Text
Scopus	designing a flexible catering system for high speed railway considering departure time selection and time deadline constraints	SCOPUS_ID:85082041183	10.1109/ACCESS.2020.2978180	None	Article	Full Text
Scopus	energy efficient robust control for direct drive and energy recuperation hydraulic servo system	SCOPUS_ID:85080085327	10.1155/2020/6959273	None	Article	Full Text
Scopus	an analytical optimisation framework for airport terminal capacity expansion	SCOPUS_ID:85094873543	10.1155/2020/2976281	None	Article	Full Text
Scopus	structural optimization of supporting structure of school gymnasium with steel roof for seismic response reduction of bearing reaction forces	SCOPUS_ID:85082650424	10.3130/aijs.85.61	None	Article	Full Text
Scopus	development of a reliable and flexible supply chain network design modela genetic algorithm based approach	SCOPUS_ID:85090109914	10.1080/00207543.2020.1808256	None	Article	Full Text
Scopus	multiple user cooperative mobility in mobile ad hoc networksan interaction position game	SCOPUS_ID:85088705905	10.1109/ACCESS.2020.3007931	None	Article	Full Text
Scopus	an optimal location allocation by multi user cooperative mobility for maximizing throughput in manets	SCOPUS_ID:85098536659	10.1109/ACCESS.2020.3044886	None	Article	Full Text
Scopus	optimization algorithm applied to environmental control in broiler houses	SCOPUS_ID:85098494010	10.1590/1806-9061-2020-1372	None	Article	Full Text
Scopus	on time series insar by sa svr algorithmprediction and analysis of mining subsidence	SCOPUS_ID:85096504264	10.1155/2020/8860225	None	Article	Full Text
Scopus	a comprehensive evaluation on variable sampling intervals of power battery system for electric vehicles	SCOPUS_ID:85090974903	10.1109/ACCESS.2020.3011880	None	Article	Full Text
Scopus	elite immune ant colony optimization based task allocation for maximizing task execution efficiency in agricultural wireless sensor networks	SCOPUS_ID:85079340943	10.1155/2020/3231864	None	Article	Full Text
Scopus	variable weight coefficient optimization of gearshift actuator with direct driving automated transmission	SCOPUS_ID:85078109904	10.1109/ACCESS.2019.2963708	None	Article	Full Text
Scopus	forest genetic method to optimize parameter design of multiresponse experiment	SCOPUS_ID:85093902896	10.4114/intartif.vol23iss66pp9-25	None	Article	Full Text
Scopus	railway vehicle vibration energy harvesting using nonlinear resonators	SCOPUS_ID:85085733459	10.1117/12.2559329	None	Conference Paper	Full Text
Scopus	multi period multi product supply chain network design in the competitive environment	SCOPUS_ID:85081153117	10.1155/2020/8548150	None	Article	Full Text
Scopus	modeling and solving the steelmaking and casting scheduling problem	SCOPUS_ID:85053527685	10.1111/itor.12595	None	Article	Full Text
Scopus	a randomized adaptive trust region line search method	SCOPUS_ID:85093104208	10.11121/IJOCTA.01.2020.00900	None	Article	Full Text
Scopus	design and application of an improved genetic algorithm to a class scheduling system	SCOPUS_ID:85100133412	10.3991/IJET.V16I01.18225	None	Article	Full Text
Scopus	simulated annealing and genetic algorithm based method for a bi level seru loading problem with worker assignment in seru production systems	SCOPUS_ID:85099803741	10.3934/jimo.2019134	None	Article	Full Text
Scopus	cooperative adaptive cruise control strategy optimization for electric vehicles based on sa pso with model predictive control	SCOPUS_ID:85097929675	10.1109/ACCESS.2020.3043370	None	Article	Full Text
Scopus	auto tuning of dynamic scheduling applied to 3d reverse time migration on multicore systems	SCOPUS_ID:85090281904	10.1109/ACCESS.2020.3015045	None	Article	Full Text
Scopus	a hybrid meta heuristic for a bi objective stochastic optimization of urban water supply system	SCOPUS_ID:85089336558	10.1109/ACCESS.2020.3009885	None	Article	Full Text
Scopus	scheduling dynamic multicast requests in advance reservation environment for enterprise video conferencing systems	SCOPUS_ID:85084799555	10.1109/ACCESS.2020.2989586	None	Article	Full Text
Scopus	latency optimal network intelligence services in sdn/nfv based energy internet cyberinfrastructure	SCOPUS_ID:85078479956	10.1109/ACCESS.2019.2963139	None	Article	Full Text
Scopus	a multiobjective optimal operation of a stand alone microgrid using sapso algorithm	SCOPUS_ID:85082241944	10.1155/2020/6042105	None	Article	Full Text
Scopus	a two stage three machine flow shop assembly problem mixed with a controllable number and sum of processing times based learning effect by simulated annealing algorithms	SCOPUS_ID:85094922360	10.1155/2020/4085718	None	Article	Full Text
Scopus	applying meta heuristic algorithms for an integrated production distribution problem in a two level supply chain	SCOPUS_ID:85073575009	10.5267/j.uscm.2019.8.004	None	Article	Full Text
Scopus	clustering via the modified petford welsh algorithm	SCOPUS_ID:85090661246	10.26493/1855-3974.2079.7B1	None	Article	Full Text
Scopus	vne hpsovirtual network embedding algorithm based on hybrid particle swarm optimization	SCOPUS_ID:85097125928	10.1109/ACCESS.2020.3040335	None	Article	Full Text
Scopus	a decision support tool for indoor wlan modeling using optimization techniques	SCOPUS_ID:85095945265	10.31202/ecjse.739114	None	Article	Full Text
Scopus	a chaotic hybrid immune genetic algorithm for spectrum allocation optimization in icrsn	SCOPUS_ID:85092647701	10.1155/2020/8827512	None	Article	Full Text
Scopus	practical volume estimation of zonotopes by a new annealing schedule for cooling convex bodies	SCOPUS_ID:85088530473	10.1007/978-3-030-52200-1_21	None	Conference Paper	Full Text
Scopus	a genetic optimization algorithm based on adaptive dimensionality reduction	SCOPUS_ID:85085476883	10.1155/2020/8598543	None	Article	Full Text
Scopus	a modified relay race algorithm for floorplanning in pcb and ic design	SCOPUS_ID:85085043928	10.3906/elk-1903-122	None	Article	Full Text
Scopus	modeling the optimal maintenance scheduling strategy for bridge networks	SCOPUS_ID:85081264979	10.3390/app10020498	None	Article	Full Text
Scopus	time and resource constrained offloading with multi task in a mobile edge computing node	SCOPUS_ID:85079859942	10.11591/ijece.v10i4.pp3757-3766	None	Article	Full Text
Scopus	a novel ensemble learning paradigm for medical diagnosis with imbalanced data	SCOPUS_ID:85096609381	10.1109/ACCESS.2020.3014362	None	Article	Full Text
Scopus	an improved matrix generation framework for thermal aware placement in vlsi	SCOPUS_ID:85097394404	10.1109/ACCESS.2020.3041365	None	Article	Full Text
Scopus	remotely piloted aircraft system air vehicle wing airfoil selection	SCOPUS_ID:85088467961	10.22616/ERDev.2020.19.TF379	None	Conference Paper	Full Text
Scopus	a hybrid estimation of distribution algorithm for scheduling flexible job shop with limited buffers based on petri nets	SCOPUS_ID:85102869314	10.1109/ACCESS.2020.3022655	None	Article	Full Text
Scopus	energy efficient integration optimization of production scheduling and ladle dispatching in steelmaking plants	SCOPUS_ID:85101143676	10.1109/ACCESS.2020.3027018	None	Article	Full Text
Scopus	multi objective planning of dgs considering es and ev based on source load spatiotemporal scenarios	SCOPUS_ID:85096827633	10.1109/ACCESS.2020.3039383	None	Article	Full Text
Scopus	optimal capacity allocation of energy storage system considering uncertainty of load and wind generation	SCOPUS_ID:85084767476	10.1155/2020/2609674	None	Article	Full Text
Scopus	collaborative optimization of vehicle and charging scheduling for a bus fleet mixed with electric and traditional buses	SCOPUS_ID:85078249950	10.1109/ACCESS.2020.2964391	None	Article	Full Text
Scopus	an agglomerative greedy brain storm optimization algorithm for solving the tsp	SCOPUS_ID:85102804839	10.1109/ACCESS.2020.3035899	None	Article	Full Text
Scopus	optimizing multi terminal customized bus service with mixed fleet	SCOPUS_ID:85090979546	10.1109/ACCESS.2020.3018883	None	Article	Full Text
Scopus	freight route planning in intermodal transportation network to deal with combinational disruptions	SCOPUS_ID:85089947526	10.1080/23311916.2020.1805156	None	Article	Full Text
Scopus	data driven approach to inversion analysis of three dimensional inner soil structure via wave propagation analysis	SCOPUS_ID:85087280732	10.1007/978-3-030-50420-5_1	None	Conference Paper	Full Text
Scopus	performance optimization of control applications on fog computing platforms using scheduling and isolation	SCOPUS_ID:85086470145	10.1109/ACCESS.2020.2999322	None	Article	Full Text
Scopus	a novel hybrid classification method based on the opposition based seagull optimization algorithm	SCOPUS_ID:85086310753	10.1109/ACCESS.2020.2997791	None	Article	Full Text
Scopus	nnirn non intersecting routing algorithm for multi path resilient routing in telecommunications applications	SCOPUS_ID:85083964088	10.2991/ijcis.d.200313.001	None	Article	Full Text
Scopus	solving optimal camera placement problems in iot using lh rpso	SCOPUS_ID:85081552223	10.1109/ACCESS.2019.2941069	None	Article	Full Text
Scopus	an improved algorithm of k means based on evolutionary computation	SCOPUS_ID:85098088338	10.32604/iasc.2020.010128	None	Article	Full Text
Scopus	joint gateway selection and resource allocation for cross tier communication in space air ground integrated iot networks	SCOPUS_ID:85099083227	10.1109/ACCESS.2020.3047891	None	Article	Full Text
Scopus	robust model of discrete competitive facility location problem with partially proportional rule	SCOPUS_ID:85079032270	10.1155/2020/3107431	None	Article	Full Text
Scopus	a comparative study of four metaheuristic algorithmsamosamoabcmspsoand nsga ii for evacuation planning	SCOPUS_ID:85078702401	10.3390/a13010016	None	Article	Full Text
Scopus	effects of water molecules on metal complexes of hydroxyoxime and carboxylic acid extractants	SCOPUS_ID:85096067514	10.15261/SERDJ.27.25	None	Article	Full Text
Scopus	an effective scheduling method in the cloud system of collective accessfor virtual working environments	SCOPUS_ID:85091497704	10.12700/APH.17.8.2020.8.13	None	Article	Full Text
Scopus	an efficient technique for solving inhomogeneous electromagnetic inverse scattering problems	SCOPUS_ID:85081381502	10.26866/jees.2020.20.1.64	None	Article	Full Text
Scopus	bi objective hybrid vehicle routing problem with alternative paths and reliability	SCOPUS_ID:85078834251	10.5267/j.dsl.2020.1.002	None	Article	Full Text
Scopus	learning to learn sequential network attacks using hidden markov models	SCOPUS_ID:85089342221	10.1109/ACCESS.2020.3011293	None	Article	Full Text
Scopus	an optimization model and solution algorithms for the vehicle routing problem with a 'factory in a box'	SCOPUS_ID:85089304740	10.1109/ACCESS.2020.3010176	None	Article	Full Text
Scopus	deep q learning based optimization of vlc systems with dynamic time division multiplexing	SCOPUS_ID:85088314354	10.1109/ACCESS.2020.3005885	None	Article	Full Text
Scopus	a novel precise gnss tracking method without solving the ambiguity problem	SCOPUS_ID:85088289101	10.1109/ACCESS.2020.3005147	None	Article	Full Text
Scopus	machine learning based energy saving framework for environmental states adaptive wireless sensor network	SCOPUS_ID:85083898696	10.1109/ACCESS.2020.2986507	None	Article	Full Text
Scopus	local search algorithms based on benchmark test functions problem	SCOPUS_ID:85099156255	10.11591/ijai.v9.i3.pp529-534	None	Article	Full Text
Scopus	black box combinatorial optimization using models with integer valued minima	SCOPUS_ID:85091173239	10.1007/s10472-020-09712-4	None	Article	Full Text
Scopus	rain fall optimization algorithm with new parallel implementations	SCOPUS_ID:85090767661	10.4108/eai.13-7-2018.163981	None	Article	Full Text
Scopus	economic sustainability of the x implementation in uncapable processes	SCOPUS_ID:85090016111	10.24874/IJQR14.03-15	None	Article	Full Text
Scopus	workspace analysis and optimization of the parallel robots based on computer aided design approach	SCOPUS_ID:85083736405	10.22190/FUME190428006A	None	Article	Full Text
Scopus	hdconfigorautomatically tuning high dimensional configuration parameters for log search engines	SCOPUS_ID:85084929405	10.1109/ACCESS.2020.2990735	None	Article	Full Text
Scopus	control properties of a reactors system to produce magnetic nanoparticles by thermal decomposition	SCOPUS_ID:85097370736	10.11159/iccpe20.119	None	Conference Paper	Full Text
Scopus	on site identification of ophiocordyceps sinensis using multispectral imaging and chemometrics	SCOPUS_ID:85097215046	10.25165/j.ijabe.20201306.5425	None	Article	Full Text
Scopus	solving a structure in the reciprocal spacereal space and both by using the expo software	SCOPUS_ID:85078249292	10.3390/cryst10010016	None	Article	Full Text
Scopus	dynamical contact parameter identification of spindle holder tool assemblies using soft computing techniques	SCOPUS_ID:85091727004	10.22190/FUME191014012C	None	Article	Full Text
Scopus	design of waste vegetable oil collection networks applying vehicle routing problem and simultaneous pickup and delivery	SCOPUS_ID:85099804971	10.22306/al.v7i4.188	None	Article	Full Text
Scopus	a novel content based image retrieval based on a new approach of color string coding and meta heuristic algorithms	SCOPUS_ID:85091355145	10.30534/ijatcse/2020/1991.52020	None	Article	Full Text
Scopus	a robust two machine flow shop scheduling model with scenario dependent processing times	SCOPUS_ID:85087790001	10.1155/2020/3530701	None	Article	Full Text
Scopus	a novel simulated annealing based electric bus system designsimulationand analysis for dehradun smart city	SCOPUS_ID:85085571074	10.1109/ACCESS.2020.2990190	None	Article	Full Text
Scopus	energy efficient topology to enhance the wireless sensor network lifetime using connectivity control	SCOPUS_ID:85096599687	10.18080/JTDE.V8N3.255	None	Article	Full Text
Scopus	quantifying gerrymandering in north carolina	SCOPUS_ID:85089940365	10.1080/2330443X.2020.1796400	None	Article	Full Text
Scopus	manifold learning for accelerating coarse grained optimization	SCOPUS_ID:85089740855	10.3934/JCD.2020021	None	Article	Full Text
Scopus	formation and regulation of multicompartment vesicles from cyclic diblock copolymer solutionsa simulation study	SCOPUS_ID:85083892947	10.1021/acsomega.0c00374	None	Article	Full Text
Scopus	quantum isomer search	SCOPUS_ID:85077941138	10.1371/journal.pone.0226787	None	Article	Full Text
Scopus	holistic view on cell survival and dna damagehow model based data analysis supports exploration of dynamics in biological systems	SCOPUS_ID:85088537565	10.1155/2020/5972594	None	Article	Full Text
Scopus	large deviations for configurations generated by gibbs distributions with energy functionals consisting of singular interaction and weakly confining potentials	SCOPUS_ID:85086115931	10.1214/20-EJP449	None	Article	Full Text
Scopus	a global local approach for detecting hotspots in multiple response regression	SCOPUS_ID:85087136753	10.1214/20-AOAS1332	None	Article	Full Text
Scopus	an inventory model for a three stage supply chain with random capacities considering disruptions and supplier reliability	SCOPUS_ID:85085054423	10.1007/s10479-020-03639-z	None	Article	Full Text
Scopus	quantum inspired algorithm for radiotherapy planning optimization	SCOPUS_ID:85074822827	10.1002/mp.13840	None	Article	Full Text
Scopus	review of the meta heuristic algorithms for fuzzy modeling in the classification problem	SCOPUS_ID:85090862345	10.30534/ijatcse/2020/5691.42020	None	Review	Full Text
Scopus	accurate inference of the full base pairing structure of rna by deep mutational scanning and covariation induced deviation of activity	SCOPUS_ID:85082143550	10.1093/NAR/GKZ1192	None	Article	Full Text
Scopus	normal and malicious sliding windows similarity analysis method for fast and accurate ids against dos attacks on in vehicle networks	SCOPUS_ID:85081559479	10.1109/ACCESS.2020.2975893	None	Article	Full Text
Scopus	differential evolution based hyperparameters tuned deep learning models for disease diagnosis and classification	SCOPUS_ID:85092756284	10.25046/AJ050531	None	Article	Full Text
Scopus	improved chemistry restraints for crystallographic refinement by integrating the amber force field into phenix	SCOPUS_ID:85077631088	10.1107/S2059798319015134	None	Article	Full Text
Scopus	dna damage response and oxidative stress in systemic autoimmunity	SCOPUS_ID:85076913763	10.3390/ijms21010055	None	Review	Full Text
Scopus	simulated annealing algorithm for solving pickup and delivery problem with lifotime duration and limited vehicle number	SCOPUS_ID:85078190333	10.1088/1757-899X/697/1/012021	None	Conference Paper	Full Text
Scopus	an efficient simulated annealing algorithm for the rna secondary structure prediction with pseudoknots	SCOPUS_ID:85077290644	10.1186/s12864-019-6300-2	None	Article	Full Text
Scopus	a novel algorithm for alignment of multiple ppi networks based on simulated annealing	SCOPUS_ID:85077293682	10.1186/s12864-019-6302-0	None	Article	Full Text
Scopus	samppickselection of a cohort of subjects matching a population hla distribution	SCOPUS_ID:85077530375	10.3389/fimmu.2019.02894	None	Article	Full Text
Scopus	an unconstrained minimization technique using successive implementations of golden search algorithm	SCOPUS_ID:85077752202	10.1063/1.5139164	None	Conference Paper	Full Text
Scopus	van der waals parameters of inertpolar and non polar gas molecules obtained from atomistic molecular dynamics simulations	SCOPUS_ID:85077813623	10.1088/1742-6596/1380/1/012094	None	Conference Paper	Full Text
Scopus	local glass transition of polyisoprene induced by graphene planes observed in silico through atomistic molecular dynamics simulations	SCOPUS_ID:85077810053	10.1088/1742-6596/1380/1/012081	None	Conference Paper	Full Text
Scopus	an ant colony and simulated annealing algorithm with excess load vrp in a fmcg company	SCOPUS_ID:85077847063	10.1088/1757-899X/577/1/012191	None	Conference Paper	Full Text
Scopus	parallel simulation of tasks scheduling and scheduling criteria in high performance computing systems	SCOPUS_ID:85076523108	10.31341/jios.43.2.5	None	Article	Full Text
Scopus	the optimization of conventional transit network based on improved genetic algorithm	SCOPUS_ID:85078247671	10.1088/1757-899X/688/4/044033	None	Conference Paper	Full Text
Scopus	low carbon vehicle routing optimization with multi energy and multi vehicle types under traffic restriction conditions	SCOPUS_ID:85078308474	10.1088/1757-899X/688/2/022035	None	Conference Paper	Full Text
Scopus	intrusion detection of uavs based on the deep belief network optimized by pso	SCOPUS_ID:85076839080	10.3390/s19245529	None	Article	Full Text
Scopus	an application of generalised simulated annealing towards the simultaneous modelling and clustering of glaucoma	SCOPUS_ID:85065973239	10.1007/s10732-019-09415-y	None	Article	Full Text
Scopus	an iterative inversion of dual induction tool logs from thin bedded sandy–shaly formations of the carpathian foredeep using a modified simulated annealing method	SCOPUS_ID:85071359501	10.1007/s11600-019-00343-w	None	Article	Full Text
Scopus	joint programming of production maintenance tasksa simulated annealing based method	SCOPUS_ID:85077641241	10.2507/IJSIMM18(4)503	None	Article	Full Text
Scopus	a mathematical model for the capacitated location arc routing problem with deadlines and heterogeneous fleet	SCOPUS_ID:85077446340	10.3846/transport.2019.11145	None	Article	Full Text
Scopus	helping consumers to overcome information overload with a diversified online review subset	SCOPUS_ID:85073197837	10.1186/s11782-019-0062-1	None	Article	Full Text
Scopus	tracking the chaotic behaviour of fractional order chua’s system by mexican hat wavelet based artificial neural network	SCOPUS_ID:85059703936	10.1177/1461348418813015	None	Article	Full Text
Scopus	urban air quality analysis and forecast based on intelligent algorithm with parameter optimization and decision rules	SCOPUS_ID:85077342290	10.3390/app9245445	None	Article	Full Text
Scopus	prediction of train wheel diameter based on gaussian process regression optimized using a fast simulated annealing algorithm	SCOPUS_ID:85077330003	10.1371/journal.pone.0226751	None	Article	Full Text
Scopus	a fusion optimization algorithm of network element layout for indoor positioning	SCOPUS_ID:85077149934	10.1186/s13638-019-1597-8	None	Article	Full Text
Scopus	finding hadamard matrices by a quantum annealing machine	SCOPUS_ID:85073068126	10.1038/s41598-019-50473-w	None	Article	Full Text
Scopus	x ray diffraction tomography recovery of the 3d displacement field function of the coulomb type point defect in a crystal	SCOPUS_ID:85072923919	10.1038/s41598-019-50833-6	None	Article	Full Text
Scopus	directed placement for mvlsi devices	SCOPUS_ID:85076975174	10.1145/3369585	None	Article	Full Text
Scopus	pigeon inspired optimization of bayesian network structure learning and a comparative evaluation	SCOPUS_ID:85080933530	10.17791/jcs.2019.20.4.535	None	Article	Full Text
Scopus	fragment based design of small molecule pcskinhibitors using simulated annealing of chemical potential simulations	SCOPUS_ID:85076189142	10.1371/journal.pone.0225780	None	Article	Full Text
Scopus	estimating the spatial distribution of vocalizing animals from ambient sound spectra using widely spaced recorder arrays and inverse modelling	SCOPUS_ID:85077366362	10.1121/1.5139406	None	Article	Full Text
Scopus	inferring network properties based on the epidemic prevalence	SCOPUS_ID:85074263018	10.1007/s41109-019-0218-0	None	Article	Full Text
Scopus	solving multi objective team orienteering problem with time windows using adjustment iterated local search	SCOPUS_ID:85067209210	10.1007/s40092-019-0315-9	None	Article	Full Text
Scopus	copula based semiparametric models for spatiotemporal data	SCOPUS_ID:85067606651	10.1111/biom.13066	None	Article	Full Text
Scopus	the impact of rising temperatures on water balance and phenology of european beech (fagus sylvatica l.stands	SCOPUS_ID:85086694865	10.1007/s40808-019-00602-1	None	Article	Full Text
Scopus	a hybrid machine learning and population knowledge mining method to minimize makespan and total tardiness of multi variety products	SCOPUS_ID:85077353903	10.3390/app9245286	None	Article	Full Text
Scopus	the diversity and commonalities of the radiation resistance mechanisms of deinococcus and its up to date applications	SCOPUS_ID:85071694855	10.1186/s13568-019-0862-x	None	Review	Full Text
Scopus	extreme nonlinear strong field photoemission from carbon nanotubes	SCOPUS_ID:85074147767	10.1038/s41467-019-12797-z	None	Article	Full Text
Scopus	a core scale reconstructing method for shale	SCOPUS_ID:85062877579	10.1038/s41598-019-39442-5	None	Article	Full Text
Scopus	development and validation of a new standardised data collection tool to aid in the diagnosis of canine skin allergies	SCOPUS_ID:85062272743	10.1038/s41598-019-39630-3	None	Article	Full Text
Scopus	two tiered enforcement of high fidelity dna ligation	SCOPUS_ID:85075721577	10.1038/s41467-019-13478-7	None	Article	Full Text
Scopus	online feature selection (ofswith accelerated bat algorithm (abaand ensemble incremental deep multiple layer perceptron (eidmlpfor big data streams	SCOPUS_ID:85075470996	10.1186/s40537-019-0267-3	None	Article	Full Text
Scopus	inertial effects during the process of supercritical co<inf>2</infdisplacing brine in a sandstonelattice boltzmann simulations based on the continuum surface force and geometrical wetting models	SCOPUS_ID:85076902928	10.1029/2019WR025746	None	Article	Full Text
Scopus	development of hybrid machine learning models for predicting the critical buckling load of i shaped cellular beams	SCOPUS_ID:85077370695	10.3390/app9245458	None	Article	Full Text
Scopus	conceptual multidisciplinary design optimization of commercial aero engine system	SCOPUS_ID:85078228445	10.1088/1757-899X/685/1/012021	None	Conference Paper	Full Text
Scopus	simulated annealing algorithm for wind farm layout optimizationa benchmark study	SCOPUS_ID:85076144606	10.3390/en12234403	None	Article	Full Text
Scopus	optimal coordination of wind power and pumped hydro energy storage	SCOPUS_ID:85075988726	10.3390/en12224387	None	Article	Full Text
Scopus	berth scheduling at marine container terminalsa universal island based metaheuristic approach	SCOPUS_ID:85080950535	10.1108/MABR-08-2019-0032	None	Article	Full Text
Scopus	location of sinabung volcano magma chamber on 201using simulated annealing inversion scheme	SCOPUS_ID:85075345415	10.1088/1742-6596/1321/3/032120	None	Conference Paper	Full Text
Scopus	design of safe operation scheme of charging station based on ai particle swarm optimization	SCOPUS_ID:85076107974	10.1088/1757-899X/631/5/052026	None	Conference Paper	Full Text
Scopus	a comparison of simulated annealing cooling strategies for redesigning a warehouse network problem	SCOPUS_ID:85076122160	10.1088/1742-6596/1366/1/012078	None	Conference Paper	Full Text
Scopus	practical topologically safe rounding of geographic networks	SCOPUS_ID:85076995868	10.1145/3347146.3359347	None	Conference Paper	Full Text
Scopus	a ga sa hybrid planning algorithm combined with improved clustering for leo observation satellite missions	SCOPUS_ID:85075375510	10.3390/a12110231	None	Article	Full Text
Scopus	sine cosine algorithm to enhance simulated annealing for unrelated parallel machine scheduling with setup times	SCOPUS_ID:85075333178	10.3390/math7111120	None	Article	Full Text
Scopus	on neighborhood structures and repair techniques for blocking job shop scheduling problems	SCOPUS_ID:85075374638	10.3390/a12110242	None	Article	Full Text
Scopus	truck arrivals scheduling with vessel dependent timewindows to reduce carbon emissions	SCOPUS_ID:85075854317	10.3390/su11226410	None	Article	Full Text
Scopus	effect of an image resolution change on the effective transport coefficient of heterogeneous materials	SCOPUS_ID:85075732305	10.3390/ma12223757	None	Article	Full Text
Scopus	development of an ai model to measure traffic air pollution from multisensor and weather data	SCOPUS_ID:85075040057	10.3390/s19224941	None	Article	Full Text
Scopus	spatially and temporally continuous leaf area index mapping for crops through assimilation of multi resolution satellite data	SCOPUS_ID:85074659912	10.3390/rs11212517	None	Article	Full Text
Scopus	design of urban rail transit network constrained by urban road networktrips and land use characteristics	SCOPUS_ID:85074853575	10.3390/su11216128	None	Article	Full Text
Scopus	dosimetric comparison of inverse optimisation methods versus forward optimisation in hdr brachytherapy of breastcervical and prostate cancer	SCOPUS_ID:85071728744	10.1007/s00066-019-01513-x	None	Article	Full Text
Scopus	experimental optimization of nimonic 26laser cutting using a particle swarm approach	SCOPUS_ID:85078170110	10.3390/met9111147	None	Article	Full Text
Scopus	tramp ship routing and scheduling with speed optimization considering carbon emissions	SCOPUS_ID:85075868753	10.3390/su11226367	None	Article	Full Text
Scopus	5g base station deployment perspectives in millimeter wave frequencies using meta heuristic algorithms	SCOPUS_ID:85074748706	10.3390/electronics8111318	None	Article	Full Text
Scopus	reduction in carbon dioxide emission and energy savings obtained by using a green roof	SCOPUS_ID:85074437173	10.4209/aaqr.2019.09.0455	None	Article	Full Text
Scopus	simulation of climate change impact on a coastal aquifer under arid climatethe tadjourah aquifer (republic of djiboutihorn of africa)	SCOPUS_ID:85075580648	10.3390/w11112347	None	Article	Full Text
Scopus	solar power interval prediction via lower and upper bound estimation with a new model initialization approach	SCOPUS_ID:85075637950	10.3390/en12214146	None	Article	Full Text
Scopus	an improved particle swarm optimization algorithm and its application on distribution generation accessing to distribution network	SCOPUS_ID:85076108537	10.1088/1755-1315/342/1/012011	None	Conference Paper	Full Text
Scopus	design optimization of worm gear drive with reduced power loss	SCOPUS_ID:85076142983	10.1088/1757-899X/635/1/012015	None	Conference Paper	Full Text
Scopus	moiety modeling framework for deriving moiety abundances from mass spectrometry measured isotopologues	SCOPUS_ID:85074230614	10.1186/s12859-019-3096-7	None	Article	Full Text
Scopus	research on two stage rgv scheduling based on simulated annealing and tabu search	SCOPUS_ID:85074951223	10.1088/1757-899X/611/1/012083	None	Conference Paper	Full Text
Scopus	numerical optimization of rectangular mufflers with multi channel splitters using the simulated annealing method	SCOPUS_ID:85075251018	10.1088/1757-899X/644/1/012003	None	Conference Paper	Full Text
Scopus	optimal design of mufflers equipped with pod and concentric acoustical rings using the sa method	SCOPUS_ID:85075233894	10.1088/1757-899X/644/1/012004	None	Conference Paper	Full Text
